,Year,Month,Cost Centre,Account,Account Type,Amount
2643,2020,Nov,CC202,ACC2000000,Expense,1071.793
2644,2020,Nov,CC202,ACC2000001,Expense,499.792
2645,2020,Nov,CC202,ACC2000002,Expense,404.736
2646,2020,Nov,CC202,ACC2000003,Expense,500.137
2647,2020,Nov,CC202,ACC2000005,Expense,876.519
2648,2020,Nov,CC202,ACC3000000,Asset,636.512
2650,2020,Nov,CC202,ACC3000002,Asset,296.323
2651,2020,Nov,CC202,ACC4000001,Liability,598.0
2652,2020,Nov,CC300,ACC1000000,Revenue,1384.208
2653,2020,Nov,CC300,ACC1000001,Revenue,562.232
2654,2020,Nov,CC300,ACC1000002,Revenue,1298.182
2655,2020,Nov,CC300,ACC1000004,Revenue,294.124
2656,2020,Nov,CC300,ACC2000000,Expense,1004.131
2657,2020,Nov,CC300,ACC2000001,Expense,893.79
2658,2020,Nov,CC300,ACC2000002,Expense,557.102
2659,2020,Nov,CC300,ACC2000003,Expense,738.081
2660,2020,Nov,CC300,ACC2000005,Expense,900.53
2661,2020,Nov,CC300,ACC3000000,Asset,1.67
2663,2020,Nov,CC300,ACC3000002,Asset,493.635
2664,2020,Nov,CC300,ACC4000001,Liability,202.0
2665,2020,Nov,CC301,ACC1000000,Revenue,1348.071
2666,2020,Nov,CC301,ACC1000001,Revenue,666.539
2667,2020,Nov,CC301,ACC1000002,Revenue,1606.256
2668,2020,Nov,CC301,ACC1000004,Revenue,765.867
2669,2020,Nov,CC301,ACC2000000,Expense,957.415
2670,2020,Nov,CC301,ACC2000001,Expense,475.799
2671,2020,Nov,CC301,ACC2000002,Expense,693.447
2672,2020,Nov,CC301,ACC2000003,Expense,755.593
2673,2020,Nov,CC301,ACC2000005,Expense,792.93
2674,2020,Nov,CC301,ACC3000000,Asset,670.794
2676,2020,Nov,CC301,ACC3000002,Asset,411.632
2677,2020,Nov,CC301,ACC4000001,Liability,594.0
2678,2020,Nov,CC302,ACC1000000,Revenue,661.715
2679,2020,Nov,CC302,ACC1000001,Revenue,907.151
2680,2020,Nov,CC302,ACC1000002,Revenue,273.546
2681,2020,Nov,CC302,ACC1000004,Revenue,249.133
2682,2020,Nov,CC302,ACC2000000,Expense,448.005
2683,2020,Nov,CC302,ACC2000001,Expense,175.767
2684,2020,Nov,CC302,ACC2000002,Expense,158.581
2685,2020,Nov,CC302,ACC2000003,Expense,255.37
2686,2020,Nov,CC302,ACC2000005,Expense,336.621
2687,2020,Nov,CC302,ACC3000000,Asset,-500.226
2689,2020,Nov,CC302,ACC3000002,Asset,172.604
2690,2020,Nov,CC302,ACC4000001,Liability,-1010.0
2691,2020,Dec,CC100,ACC1000000,Revenue,1294.876
2692,2020,Dec,CC100,ACC1000001,Revenue,727.108
2693,2020,Dec,CC100,ACC1000002,Revenue,1042.012
2694,2020,Dec,CC100,ACC1000004,Revenue,428.346
2695,2020,Dec,CC100,ACC2000000,Expense,840.673
2696,2020,Dec,CC100,ACC2000001,Expense,643.849
2697,2020,Dec,CC100,ACC2000002,Expense,461.763
2698,2020,Dec,CC100,ACC2000003,Expense,506.066
2699,2020,Dec,CC100,ACC2000005,Expense,780.704
2700,2020,Dec,CC100,ACC3000000,Asset,732.029
2702,2020,Dec,CC100,ACC3000002,Asset,670.675
2703,2020,Dec,CC100,ACC4000001,Liability,1000.0
2704,2020,Dec,CC101,ACC1000000,Revenue,627.82
2705,2020,Dec,CC101,ACC1000001,Revenue,1048.254
2706,2020,Dec,CC101,ACC1000002,Revenue,892.153
2707,2020,Dec,CC101,ACC1000004,Revenue,610.384
2708,2020,Dec,CC101,ACC2000000,Expense,212.51
2709,2020,Dec,CC101,ACC2000001,Expense,662.193
2710,2020,Dec,CC101,ACC2000002,Expense,423.421
2711,2020,Dec,CC101,ACC2000003,Expense,558.2
2712,2020,Dec,CC101,ACC2000005,Expense,416.012
2713,2020,Dec,CC101,ACC3000000,Asset,-187.603
2715,2020,Dec,CC101,ACC3000002,Asset,295.68
2716,2020,Dec,CC101,ACC4000001,Liability,-798.0
2717,2020,Dec,CC102,ACC1000000,Revenue,1076.596
2718,2020,Dec,CC102,ACC1000001,Revenue,566.326
2719,2020,Dec,CC102,ACC1000002,Revenue,679.345
2720,2020,Dec,CC102,ACC1000004,Revenue,541.647
2721,2020,Dec,CC102,ACC2000000,Expense,647.924
2722,2020,Dec,CC102,ACC2000001,Expense,499.677
2723,2020,Dec,CC102,ACC2000002,Expense,333.71
2724,2020,Dec,CC102,ACC2000003,Expense,415.551
2725,2020,Dec,CC102,ACC2000005,Expense,650.754
2726,2020,Dec,CC102,ACC3000000,Asset,256.839
2728,2020,Dec,CC102,ACC3000002,Asset,396.575
2729,2020,Dec,CC102,ACC4000001,Liability,802.0
2730,2020,Dec,CC200,ACC1000000,Revenue,1577.437
2731,2020,Dec,CC200,ACC1000001,Revenue,1996.304
2732,2020,Dec,CC200,ACC1000002,Revenue,445.781
2733,2020,Dec,CC200,ACC1000004,Revenue,293.842
2734,2020,Dec,CC200,ACC2000000,Expense,537.536
2735,2020,Dec,CC200,ACC2000001,Expense,131.79
2736,2020,Dec,CC200,ACC2000002,Expense,254.687
2737,2020,Dec,CC200,ACC2000003,Expense,115.255
2738,2020,Dec,CC200,ACC2000005,Expense,779.837
2739,2020,Dec,CC200,ACC3000000,Asset,630.035
2741,2020,Dec,CC200,ACC3000002,Asset,348.073
2742,2020,Dec,CC200,ACC4000001,Liability,-802.0
2743,2020,Dec,CC201,ACC1000000,Revenue,1244.506
2744,2020,Dec,CC201,ACC1000001,Revenue,769.384
2745,2020,Dec,CC201,ACC1000002,Revenue,993.322
2746,2020,Dec,CC201,ACC1000004,Revenue,41.591
2747,2020,Dec,CC201,ACC2000000,Expense,729.439
2748,2020,Dec,CC201,ACC2000001,Expense,698.023
2749,2020,Dec,CC201,ACC2000002,Expense,483.012
2750,2020,Dec,CC201,ACC2000003,Expense,588.94
2751,2020,Dec,CC201,ACC2000005,Expense,730.474
2752,2020,Dec,CC201,ACC3000000,Asset,172.022
2754,2020,Dec,CC201,ACC3000002,Asset,402.526
2755,2020,Dec,CC201,ACC4000001,Liability,994.0
2756,2020,Dec,CC202,ACC1000000,Revenue,1850.856
2757,2020,Dec,CC202,ACC1000001,Revenue,2176.439
2758,2020,Dec,CC202,ACC1000002,Revenue,756.359
2759,2020,Dec,CC202,ACC1000004,Revenue,817.721
2760,2020,Dec,CC202,ACC2000000,Expense,1304.833
2761,2020,Dec,CC202,ACC2000001,Expense,492.049
2762,2020,Dec,CC202,ACC2000002,Expense,382.62
2763,2020,Dec,CC202,ACC2000003,Expense,404.217
2764,2020,Dec,CC202,ACC2000005,Expense,1140.328
2765,2020,Dec,CC202,ACC3000000,Asset,307.953
2767,2020,Dec,CC202,ACC3000002,Asset,331.032
2768,2020,Dec,CC202,ACC4000001,Liability,-1000.0
2769,2020,Dec,CC300,ACC1000000,Revenue,1535.185
2770,2020,Dec,CC300,ACC1000001,Revenue,1241.007
2771,2020,Dec,CC300,ACC1000002,Revenue,934.054
2772,2020,Dec,CC300,ACC1000004,Revenue,331.276
2773,2020,Dec,CC300,ACC2000000,Expense,1055.141
2774,2020,Dec,CC300,ACC2000001,Expense,608.637
2775,2020,Dec,CC300,ACC2000002,Expense,383.167
2776,2020,Dec,CC300,ACC2000003,Expense,505.264
2777,2020,Dec,CC300,ACC2000005,Expense,956.35
2778,2020,Dec,CC300,ACC3000000,Asset,-665.775
2780,2020,Dec,CC300,ACC3000002,Asset,650.864
2781,2020,Dec,CC300,ACC4000001,Liability,-802.0
2782,2020,Dec,CC301,ACC1000000,Revenue,1248.39
2783,2020,Dec,CC301,ACC1000001,Revenue,1096.029
2784,2020,Dec,CC301,ACC1000002,Revenue,603.587
2785,2020,Dec,CC301,ACC1000004,Revenue,361.18
2786,2020,Dec,CC301,ACC2000000,Expense,783.489
2787,2020,Dec,CC301,ACC2000001,Expense,471.379
2788,2020,Dec,CC301,ACC2000002,Expense,303.902
2789,2020,Dec,CC301,ACC2000003,Expense,295.119
2790,2020,Dec,CC301,ACC2000005,Expense,777.594
2791,2020,Dec,CC301,ACC3000000,Asset,-429.897
2793,2020,Dec,CC301,ACC3000002,Asset,326.555
2794,2020,Dec,CC301,ACC4000001,Liability,-202.0
2795,2020,Dec,CC302,ACC1000000,Revenue,1227.251
2796,2020,Dec,CC302,ACC1000001,Revenue,1215.782
2797,2020,Dec,CC302,ACC1000002,Revenue,946.343
2798,2020,Dec,CC302,ACC1000004,Revenue,1020.545
2799,2020,Dec,CC302,ACC2000000,Expense,662.876
2800,2020,Dec,CC302,ACC2000001,Expense,703.485
2801,2020,Dec,CC302,ACC2000002,Expense,402.706
2802,2020,Dec,CC302,ACC2000003,Expense,539.197
2803,2020,Dec,CC302,ACC2000005,Expense,677.198
2804,2020,Dec,CC302,ACC3000000,Asset,-273.339
2806,2020,Dec,CC302,ACC3000002,Asset,1198.846
2807,2020,Dec,CC302,ACC4000001,Liability,-1004.0
2808,2021,Jan,CC100,ACC1000000,Revenue,1950.654
2809,2021,Jan,CC100,ACC1000001,Revenue,642.106
2810,2021,Jan,CC100,ACC1000002,Revenue,732.413
2811,2021,Jan,CC100,ACC1000004,Revenue,282.345
2812,2021,Jan,CC100,ACC2000000,Expense,1168.209
2813,2021,Jan,CC100,ACC2000001,Expense,477.62
2814,2021,Jan,CC100,ACC2000002,Expense,329.237
2815,2021,Jan,CC100,ACC2000003,Expense,495.664
2816,2021,Jan,CC100,ACC2000005,Expense,1097.45
2817,2021,Jan,CC100,ACC3000000,Asset,224.345
2819,2021,Jan,CC100,ACC3000002,Asset,529.645
2820,2021,Jan,CC100,ACC4000001,Liability,808.0
2821,2021,Jan,CC101,ACC1000000,Revenue,1641.686
2822,2021,Jan,CC101,ACC1000001,Revenue,402.216
2823,2021,Jan,CC101,ACC1000002,Revenue,535.239
2824,2021,Jan,CC101,ACC1000004,Revenue,932.106
2825,2021,Jan,CC101,ACC2000000,Expense,1732.329
2826,2021,Jan,CC101,ACC2000001,Expense,781.699
2827,2021,Jan,CC101,ACC2000002,Expense,333.737
2828,2021,Jan,CC101,ACC2000003,Expense,267.716
2829,2021,Jan,CC101,ACC2000005,Expense,1587.156
2830,2021,Jan,CC101,ACC3000000,Asset,418.564
2832,2021,Jan,CC101,ACC3000002,Asset,485.568
2833,2021,Jan,CC101,ACC4000001,Liability,204.0
2834,2021,Jan,CC102,ACC1000000,Revenue,453.465
2835,2021,Jan,CC102,ACC1000001,Revenue,605.328
2836,2021,Jan,CC102,ACC1000002,Revenue,1013.099
2837,2021,Jan,CC102,ACC1000004,Revenue,797.026
2838,2021,Jan,CC102,ACC2000000,Expense,180.361
2839,2021,Jan,CC102,ACC2000001,Expense,466.366
2840,2021,Jan,CC102,ACC2000002,Expense,425.98
2841,2021,Jan,CC102,ACC2000003,Expense,482.238
2842,2021,Jan,CC102,ACC2000005,Expense,87.526
2843,2021,Jan,CC102,ACC3000000,Asset,-319.533
2845,2021,Jan,CC102,ACC3000002,Asset,100.685
2846,2021,Jan,CC102,ACC4000001,Liability,-1016.0
2847,2021,Jan,CC200,ACC1000000,Revenue,937.94
2848,2021,Jan,CC200,ACC1000001,Revenue,616.135
2849,2021,Jan,CC200,ACC1000002,Revenue,1626.558
2850,2021,Jan,CC200,ACC1000004,Revenue,482.019
2851,2021,Jan,CC200,ACC2000000,Expense,767.925
2852,2021,Jan,CC200,ACC2000001,Expense,696.423
2853,2021,Jan,CC200,ACC2000002,Expense,748.966
2854,2021,Jan,CC200,ACC2000003,Expense,693.153
2855,2021,Jan,CC200,ACC2000005,Expense,553.701
2856,2021,Jan,CC200,ACC3000000,Asset,418.937
2858,2021,Jan,CC200,ACC3000002,Asset,219.431
2859,2021,Jan,CC200,ACC4000001,Liability,1020.0
2860,2021,Jan,CC201,ACC1000000,Revenue,2310.807
2861,2021,Jan,CC201,ACC1000001,Revenue,301.074
2862,2021,Jan,CC201,ACC1000002,Revenue,1292.606
2863,2021,Jan,CC201,ACC1000004,Revenue,896.21
2864,2021,Jan,CC201,ACC2000000,Expense,1341.083
2865,2021,Jan,CC201,ACC2000001,Expense,851.354
2866,2021,Jan,CC201,ACC2000002,Expense,551.144
2867,2021,Jan,CC201,ACC2000003,Expense,647.314
2868,2021,Jan,CC201,ACC2000005,Expense,952.779
2869,2021,Jan,CC201,ACC3000000,Asset,-134.469
2871,2021,Jan,CC201,ACC3000002,Asset,832.599
2872,2021,Jan,CC201,ACC4000001,Liability,816.0
2873,2021,Jan,CC202,ACC1000000,Revenue,999.209
2874,2021,Jan,CC202,ACC1000001,Revenue,742.186
2875,2021,Jan,CC202,ACC1000002,Revenue,431.952
2876,2021,Jan,CC202,ACC1000004,Revenue,108.89
2877,2021,Jan,CC202,ACC2000000,Expense,734.168
2878,2021,Jan,CC202,ACC2000001,Expense,228.95
2879,2021,Jan,CC202,ACC2000002,Expense,93.734
2880,2021,Jan,CC202,ACC2000003,Expense,229.846
2881,2021,Jan,CC202,ACC2000005,Expense,325.346
2882,2021,Jan,CC202,ACC3000000,Asset,-763.779
2884,2021,Jan,CC202,ACC3000002,Asset,315.155
2885,2021,Jan,CC202,ACC4000001,Liability,-1020.0
2886,2021,Jan,CC300,ACC1000000,Revenue,236.382
2887,2021,Jan,CC300,ACC1000001,Revenue,669.523
2888,2021,Jan,CC300,ACC1000002,Revenue,629.013
2889,2021,Jan,CC300,ACC1000004,Revenue,75.741
2890,2021,Jan,CC300,ACC2000000,Expense,228.314
2891,2021,Jan,CC300,ACC2000001,Expense,503.297
2892,2021,Jan,CC300,ACC2000002,Expense,221.366
2893,2021,Jan,CC300,ACC2000003,Expense,267.202
2894,2021,Jan,CC300,ACC2000005,Expense,89.046
2895,2021,Jan,CC300,ACC3000000,Asset,-399.048
2897,2021,Jan,CC300,ACC3000002,Asset,33.403
2898,2021,Jan,CC300,ACC4000001,Liability,-408.0
2899,2021,Jan,CC301,ACC1000000,Revenue,78.376
2900,2021,Jan,CC301,ACC1000001,Revenue,724.343
2901,2021,Jan,CC301,ACC1000002,Revenue,1240.998
2902,2021,Jan,CC301,ACC1000004,Revenue,717.88
2903,2021,Jan,CC301,ACC2000000,Expense,316.252
2904,2021,Jan,CC301,ACC2000001,Expense,895.669
2905,2021,Jan,CC301,ACC2000002,Expense,588.425
2906,2021,Jan,CC301,ACC2000003,Expense,571.587
2907,2021,Jan,CC301,ACC2000005,Expense,140.5
2908,2021,Jan,CC301,ACC3000000,Asset,-569.921
2910,2021,Jan,CC301,ACC3000002,Asset,439.038
2911,2021,Jan,CC301,ACC4000001,Liability,-1018.0
2912,2021,Jan,CC302,ACC1000000,Revenue,450.614
2913,2021,Jan,CC302,ACC1000001,Revenue,682.445
2914,2021,Jan,CC302,ACC1000002,Revenue,317.977
2915,2021,Jan,CC302,ACC1000004,Revenue,526.727
2916,2021,Jan,CC302,ACC2000000,Expense,301.95
2917,2021,Jan,CC302,ACC2000001,Expense,194.775
2918,2021,Jan,CC302,ACC2000002,Expense,164.646
2919,2021,Jan,CC302,ACC2000003,Expense,234.381
2920,2021,Jan,CC302,ACC2000005,Expense,279.503
2921,2021,Jan,CC302,ACC3000000,Asset,-246.407
2923,2021,Jan,CC302,ACC3000002,Asset,300.072
2924,2021,Jan,CC302,ACC4000001,Liability,-1020.0
2925,2021,Feb,CC100,ACC1000000,Revenue,864.89
2926,2021,Feb,CC100,ACC1000001,Revenue,217.403
2927,2021,Feb,CC100,ACC1000002,Revenue,1102.987
2928,2021,Feb,CC100,ACC1000004,Revenue,603.877
2929,2021,Feb,CC100,ACC2000000,Expense,560.727
2930,2021,Feb,CC100,ACC2000001,Expense,684.702
2931,2021,Feb,CC100,ACC2000002,Expense,429.059
2932,2021,Feb,CC100,ACC2000003,Expense,481.6
2933,2021,Feb,CC100,ACC2000005,Expense,492.554
2934,2021,Feb,CC100,ACC3000000,Asset,505.992
2936,2021,Feb,CC100,ACC3000002,Asset,166.869
2937,2021,Feb,CC100,ACC4000001,Liability,1012.0
2938,2021,Feb,CC101,ACC1000000,Revenue,1752.648
2939,2021,Feb,CC101,ACC1000001,Revenue,741.54
2940,2021,Feb,CC101,ACC1000002,Revenue,603.574
2941,2021,Feb,CC101,ACC1000004,Revenue,808.874
2942,2021,Feb,CC101,ACC2000000,Expense,1113.201
2943,2021,Feb,CC101,ACC2000001,Expense,659.93
2944,2021,Feb,CC101,ACC2000002,Expense,280.624
2945,2021,Feb,CC101,ACC2000003,Expense,391.634
2946,2021,Feb,CC101,ACC2000005,Expense,967.237
2947,2021,Feb,CC101,ACC3000000,Asset,-83.718
2949,2021,Feb,CC101,ACC3000002,Asset,221.401
2950,2021,Feb,CC101,ACC4000001,Liability,-1020.0
2951,2021,Feb,CC102,ACC1000000,Revenue,300.905
2952,2021,Feb,CC102,ACC1000001,Revenue,1153.139
2953,2021,Feb,CC102,ACC1000002,Revenue,287.695
2954,2021,Feb,CC102,ACC1000004,Revenue,247.231
2955,2021,Feb,CC102,ACC2000000,Expense,314.539
2956,2021,Feb,CC102,ACC2000001,Expense,210.993
2957,2021,Feb,CC102,ACC2000002,Expense,147.405
2958,2021,Feb,CC102,ACC2000003,Expense,283.337
2959,2021,Feb,CC102,ACC2000005,Expense,325.444
2960,2021,Feb,CC102,ACC3000000,Asset,-139.3
2962,2021,Feb,CC102,ACC3000002,Asset,89.333
2963,2021,Feb,CC102,ACC4000001,Liability,-614.0
2964,2021,Feb,CC200,ACC1000000,Revenue,8.429
2965,2021,Feb,CC200,ACC1000001,Revenue,441.633
2966,2021,Feb,CC200,ACC1000002,Revenue,1277.963
2967,2021,Feb,CC200,ACC1000004,Revenue,790.406
2968,2021,Feb,CC200,ACC2000000,Expense,395.563
2969,2021,Feb,CC200,ACC2000001,Expense,724.355
2970,2021,Feb,CC200,ACC2000002,Expense,640.029
2971,2021,Feb,CC200,ACC2000003,Expense,825.921
2972,2021,Feb,CC200,ACC2000005,Expense,122.386
2973,2021,Feb,CC200,ACC3000000,Asset,823.549
2975,2021,Feb,CC200,ACC3000002,Asset,560.412
2976,2021,Feb,CC200,ACC4000001,Liability,818.0
2977,2021,Feb,CC201,ACC1000000,Revenue,1848.227
2978,2021,Feb,CC201,ACC1000001,Revenue,558.132
2979,2021,Feb,CC201,ACC1000002,Revenue,330.504
2980,2021,Feb,CC201,ACC1000004,Revenue,999.463
2981,2021,Feb,CC201,ACC2000000,Expense,1232.134
2982,2021,Feb,CC201,ACC2000001,Expense,244.769
2983,2021,Feb,CC201,ACC2000002,Expense,92.624
2984,2021,Feb,CC201,ACC2000003,Expense,220.25
2985,2021,Feb,CC201,ACC2000005,Expense,1205.504
2986,2021,Feb,CC201,ACC3000000,Asset,-520.845
2988,2021,Feb,CC201,ACC3000002,Asset,852.637
2989,2021,Feb,CC201,ACC4000001,Liability,-1016.0
2990,2021,Feb,CC202,ACC1000000,Revenue,1049.925
2991,2021,Feb,CC202,ACC1000001,Revenue,714.207
2992,2021,Feb,CC202,ACC1000002,Revenue,629.636
2993,2021,Feb,CC202,ACC1000004,Revenue,717.342
2994,2021,Feb,CC202,ACC2000000,Expense,735.281
2995,2021,Feb,CC202,ACC2000001,Expense,490.398
2996,2021,Feb,CC202,ACC2000002,Expense,279.717
2997,2021,Feb,CC202,ACC2000003,Expense,334.049
2998,2021,Feb,CC202,ACC2000005,Expense,596.017
2999,2021,Feb,CC202,ACC3000000,Asset,-532.101
3001,2021,Feb,CC202,ACC3000002,Asset,189.814
3002,2021,Feb,CC202,ACC4000001,Liability,-818.0
3003,2021,Feb,CC300,ACC1000000,Revenue,488.339
3004,2021,Feb,CC300,ACC1000001,Revenue,551.594
3005,2021,Feb,CC300,ACC1000002,Revenue,1078.851
3006,2021,Feb,CC300,ACC1000004,Revenue,140.851
3007,2021,Feb,CC300,ACC2000000,Expense,330.417
3008,2021,Feb,CC300,ACC2000001,Expense,745.565
3009,2021,Feb,CC300,ACC2000002,Expense,436.27
3010,2021,Feb,CC300,ACC2000003,Expense,568.142
3011,2021,Feb,CC300,ACC2000005,Expense,281.174
3012,2021,Feb,CC300,ACC3000000,Asset,154.565
3014,2021,Feb,CC300,ACC3000002,Asset,422.732
3015,2021,Feb,CC300,ACC4000001,Liability,1012.0
3016,2021,Feb,CC301,ACC1000000,Revenue,1750.693
3017,2021,Feb,CC301,ACC1000001,Revenue,1169.369
3018,2021,Feb,CC301,ACC1000002,Revenue,855.334
3019,2021,Feb,CC301,ACC1000004,Revenue,441.765
3020,2021,Feb,CC301,ACC2000000,Expense,1094.688
3021,2021,Feb,CC301,ACC2000001,Expense,852.011
3022,2021,Feb,CC301,ACC2000002,Expense,352.624
3023,2021,Feb,CC301,ACC2000003,Expense,573.686
3024,2021,Feb,CC301,ACC2000005,Expense,891.184
3025,2021,Feb,CC301,ACC3000000,Asset,753.73
3027,2021,Feb,CC301,ACC3000002,Asset,635.174
3028,2021,Feb,CC301,ACC4000001,Liability,-404.0
3029,2021,Feb,CC302,ACC1000000,Revenue,717.634
3030,2021,Feb,CC302,ACC1000001,Revenue,471.373
3031,2021,Feb,CC302,ACC1000002,Revenue,244.843
3032,2021,Feb,CC302,ACC1000004,Revenue,957.774
3033,2021,Feb,CC302,ACC2000000,Expense,488.439
3034,2021,Feb,CC302,ACC2000001,Expense,235.633
3035,2021,Feb,CC302,ACC2000002,Expense,169.606
3036,2021,Feb,CC302,ACC2000003,Expense,396.143
3037,2021,Feb,CC302,ACC2000005,Expense,396.419
3038,2021,Feb,CC302,ACC3000000,Asset,-345.357
3040,2021,Feb,CC302,ACC3000002,Asset,185.896
3041,2021,Feb,CC302,ACC4000001,Liability,-1016.0
3042,2021,Mar,CC100,ACC1000000,Revenue,838.16
3043,2021,Mar,CC100,ACC1000001,Revenue,524.287
3044,2021,Mar,CC100,ACC1000002,Revenue,812.867
3045,2021,Mar,CC100,ACC1000004,Revenue,972.102
3046,2021,Mar,CC100,ACC2000000,Expense,613.457
3047,2021,Mar,CC100,ACC2000001,Expense,452.671
3048,2021,Mar,CC100,ACC2000002,Expense,386.423
3049,2021,Mar,CC100,ACC2000003,Expense,363.376
3050,2021,Mar,CC100,ACC2000005,Expense,607.077
3051,2021,Mar,CC100,ACC3000000,Asset,-305.017
3053,2021,Mar,CC100,ACC3000002,Asset,129.029
3054,2021,Mar,CC100,ACC4000001,Liability,-1020.0
3055,2021,Mar,CC101,ACC1000000,Revenue,1376.396
3056,2021,Mar,CC101,ACC1000001,Revenue,198.143
3057,2021,Mar,CC101,ACC1000002,Revenue,822.564
3058,2021,Mar,CC101,ACC1000004,Revenue,728.859
3059,2021,Mar,CC101,ACC2000000,Expense,891.308
3060,2021,Mar,CC101,ACC2000001,Expense,438.587
3061,2021,Mar,CC101,ACC2000002,Expense,276.092
3062,2021,Mar,CC101,ACC2000003,Expense,388.738
3063,2021,Mar,CC101,ACC2000005,Expense,783.795
3064,2021,Mar,CC101,ACC3000000,Asset,872.378
3066,2021,Mar,CC101,ACC3000002,Asset,555.572
3067,2021,Mar,CC101,ACC4000001,Liability,606.0
3068,2021,Mar,CC102,ACC1000000,Revenue,669.506
3069,2021,Mar,CC102,ACC1000001,Revenue,648.628
3070,2021,Mar,CC102,ACC1000002,Revenue,544.714
3071,2021,Mar,CC102,ACC1000004,Revenue,630.483
3072,2021,Mar,CC102,ACC2000000,Expense,395.604
3073,2021,Mar,CC102,ACC2000001,Expense,353.035
3074,2021,Mar,CC102,ACC2000002,Expense,309.212
3075,2021,Mar,CC102,ACC2000003,Expense,338.21
3076,2021,Mar,CC102,ACC2000005,Expense,422.01
3077,2021,Mar,CC102,ACC3000000,Asset,-451.884
3079,2021,Mar,CC102,ACC3000002,Asset,380.345
3080,2021,Mar,CC102,ACC4000001,Liability,-816.0
3081,2021,Mar,CC200,ACC1000000,Revenue,826.407
3082,2021,Mar,CC200,ACC1000001,Revenue,123.247
3083,2021,Mar,CC200,ACC1000002,Revenue,1136.651
3084,2021,Mar,CC200,ACC1000004,Revenue,244.77
3085,2021,Mar,CC200,ACC2000000,Expense,507.703
3086,2021,Mar,CC200,ACC2000001,Expense,772.046
3087,2021,Mar,CC200,ACC2000002,Expense,550.651
3088,2021,Mar,CC200,ACC2000003,Expense,686.013
3089,2021,Mar,CC200,ACC2000005,Expense,433.734
3090,2021,Mar,CC200,ACC3000000,Asset,-110.977
3092,2021,Mar,CC200,ACC3000002,Asset,227.344
3093,2021,Mar,CC200,ACC4000001,Liability,1020.0
3094,2021,Mar,CC201,ACC1000000,Revenue,642.344
3095,2021,Mar,CC201,ACC1000001,Revenue,520.283
3096,2021,Mar,CC201,ACC1000002,Revenue,1185.546
3097,2021,Mar,CC201,ACC1000004,Revenue,596.001
3098,2021,Mar,CC201,ACC2000000,Expense,300.955
3099,2021,Mar,CC201,ACC2000001,Expense,755.95
3100,2021,Mar,CC201,ACC2000002,Expense,497.552
3101,2021,Mar,CC201,ACC2000003,Expense,616.933
3102,2021,Mar,CC201,ACC2000005,Expense,261.279
3103,2021,Mar,CC201,ACC3000000,Asset,-966.842
3105,2021,Mar,CC201,ACC3000002,Asset,1113.901
3106,2021,Mar,CC201,ACC4000001,Liability,-610.0
3107,2021,Mar,CC202,ACC1000000,Revenue,712.566
3108,2021,Mar,CC202,ACC1000001,Revenue,551.657
3109,2021,Mar,CC202,ACC1000002,Revenue,481.415
3110,2021,Mar,CC202,ACC1000004,Revenue,950.301
3111,2021,Mar,CC202,ACC2000000,Expense,516.754
3112,2021,Mar,CC202,ACC2000001,Expense,469.642
3113,2021,Mar,CC202,ACC2000002,Expense,293.325
3114,2021,Mar,CC202,ACC2000003,Expense,250.007
3115,2021,Mar,CC202,ACC2000005,Expense,413.674
3116,2021,Mar,CC202,ACC3000000,Asset,-484.752
3118,2021,Mar,CC202,ACC3000002,Asset,855.433
3119,2021,Mar,CC202,ACC4000001,Liability,-814.0
3120,2021,Mar,CC300,ACC1000000,Revenue,403.647
3121,2021,Mar,CC300,ACC1000001,Revenue,469.219
3122,2021,Mar,CC300,ACC1000002,Revenue,1127.458
3123,2021,Mar,CC300,ACC1000004,Revenue,660.526
3124,2021,Mar,CC300,ACC2000000,Expense,281.362
3125,2021,Mar,CC300,ACC2000001,Expense,727.958
3126,2021,Mar,CC300,ACC2000002,Expense,464.29
3127,2021,Mar,CC300,ACC2000003,Expense,559.857
3128,2021,Mar,CC300,ACC2000005,Expense,284.368
3129,2021,Mar,CC300,ACC3000000,Asset,235.515
3131,2021,Mar,CC300,ACC3000002,Asset,748.751
3132,2021,Mar,CC300,ACC4000001,Liability,812.0
3133,2021,Mar,CC301,ACC1000000,Revenue,758.296
3134,2021,Mar,CC301,ACC1000001,Revenue,710.145
3135,2021,Mar,CC301,ACC1000002,Revenue,700.092
3136,2021,Mar,CC301,ACC1000004,Revenue,179.478
3137,2021,Mar,CC301,ACC2000000,Expense,541.771
3138,2021,Mar,CC301,ACC2000001,Expense,586.969
3139,2021,Mar,CC301,ACC2000002,Expense,164.58
3140,2021,Mar,CC301,ACC2000003,Expense,284.391
3141,2021,Mar,CC301,ACC2000005,Expense,494.322
3142,2021,Mar,CC301,ACC3000000,Asset,-493.17
3144,2021,Mar,CC301,ACC3000002,Asset,621.84
3145,2021,Mar,CC301,ACC4000001,Liability,-1012.0
3146,2021,Mar,CC302,ACC1000000,Revenue,957.826
3147,2021,Mar,CC302,ACC1000001,Revenue,254.793
3148,2021,Mar,CC302,ACC1000002,Revenue,1119.973
3149,2021,Mar,CC302,ACC1000004,Revenue,177.416
3150,2021,Mar,CC302,ACC2000000,Expense,769.413
3151,2021,Mar,CC302,ACC2000001,Expense,702.09
3152,2021,Mar,CC302,ACC2000002,Expense,477.627
